lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz
4.638996,4.920921,1.478844,4.154214,2.756958,1.522924,4.437626,1.645269,1.76173,4.892154,4.273596,1.739274,4.514679,4.832269,1.506088,4.682705,3.139791,1.512659
4.647377,4.918597,1.477991,4.134762,2.791048,1.509578,4.441854,1.643574,1.761616,4.883441,4.277961,1.738908,4.46263,4.690579,1.513537,4.772957,3.153195,1.513418
4.65878,4.91748,1.477232,4.16197,2.854564,1.477969,4.452646,1.640155,1.761005,4.880731,4.282231,1.738628,4.498374,4.829346,1.516664,4.833003,3.235105,1.492106
4.698938,4.925847,1.476256,4.362709,3.031534,1.39474,4.463142,1.637257,1.757913,4.877654,4.285119,1.738629,4.463588,4.727849,1.516996,4.719064,3.196471,1.388726
4.709644,4.926159,1.476391,4.720381,3.413102,1.354104,4.471714,1.641482,1.757115,4.872073,4.285285,1.73887,4.479252,4.729067,1.51629,5.028698,3.426227,1.370644
4.733255,4.929536,1.475955,5.228261,3.533032,1.355243,4.5067,1.672414,1.755927,4.868464,4.282388,1.739213,4.65257,4.84538,1.502749,5.262981,3.57776,1.349003
4.739112,4.92704,1.476972,5.395654,3.674007,1.344595,4.536746,1.688107,1.754781,4.868945,4.280654,1.73941,4.580543,4.824474,1.52066,5.396696,3.725617,1.352569
4.745493,4.921258,1.477893,5.661856,3.788768,1.344121,4.565963,1.700363,1.753189,4.898294,4.289998,1.737813,4.574469,4.822932,1.522461,5.735677,3.909255,1.328966
4.753335,4.918503,1.478462,5.952132,3.95387,1.387314,4.587697,1.699322,1.751861,4.9101,4.292629,1.736972,4.615235,4.83601,1.512068,5.888623,3.876847,1.340778
4.758967,4.918402,1.478541,6.16558,3.937567,1.423179,4.609653,1.702151,1.751287,4.92056,4.291782,1.736401,4.616729,4.835955,1.512001,6.14463,4.125467,1.456332
4.760189,4.917667,1.478695,6.387632,3.83545,1.412754,4.639873,1.699276,1.749625,4.933971,4.290694,1.735818,4.606367,4.83109,1.515236,6.241774,4.089857,1.452412
4.762547,4.91762,1.478384,6.6225,3.719576,1.403466,4.658137,1.697159,1.749634,4.945189,4.290517,1.735396,4.618892,4.832957,1.510601,6.47051,3.942841,1.463762
4.762755,4.915798,1.478171,6.854591,3.561752,1.410079,4.695347,1.691792,1.748473,4.959421,4.287901,1.734834,4.62204,4.829768,1.508193,6.569385,3.834536,1.475615
4.759199,4.911721,1.477575,7.016589,3.380946,1.426499,4.719943,1.689433,1.749242,4.984214,4.286944,1.734066,4.534173,4.781686,1.528512,6.864747,3.545462,1.444419
4.738279,4.89362,1.477445,7.099004,3.22458,1.446887,4.763221,1.682598,1.748674,5.001968,4.285977,1.733393,4.459743,4.729887,1.546511,6.906353,3.425321,1.468154
4.723417,4.878207,1.476565,7.148232,3.042929,1.472084,4.789606,1.678794,1.748307,5.021095,4.287008,1.732872,4.450168,4.712935,1.546352,6.961497,3.236008,1.493731
4.700721,4.854442,1.475479,7.114429,2.828441,1.503196,4.835064,1.675868,1.748821,5.03583,4.288509,1.732471,4.58071,4.750328,1.497022,6.977451,3.071424,1.50895
4.688961,4.838516,1.47429,7.109429,2.708134,1.515268,4.878935,1.671252,1.749173,5.05251,4.286397,1.732122,4.560555,4.730586,1.496551,6.971568,3.011515,1.5161
4.681608,4.826094,1.472522,7.040588,2.531963,1.542513,4.913394,1.664659,1.750469,5.069456,4.286903,1.731723,4.554115,4.723557,1.495922,6.924274,2.935067,1.529795
4.671689,4.80631,1.471513,6.981753,2.492721,1.551825,4.935393,1.657978,1.750237,5.087705,4.28553,1.731428,4.550907,4.703843,1.494673,6.88075,2.903123,1.537515
4.67285,4.792042,1.469725,6.873578,2.4632,1.564811,4.957654,1.65383,1.751078,5.104552,4.28533,1.73127,4.5524,4.685106,1.492661,6.824587,2.880803,1.54491
4.675128,4.783255,1.468325,6.826622,2.241272,1.556869,4.99579,1.649339,1.752752,5.117736,4.289271,1.731339,4.551065,4.668135,1.491909,6.796289,2.660397,1.536764
4.678787,4.772563,1.467031,6.744003,2.265148,1.560708,5.017564,1.646801,1.753765,5.130847,4.291988,1.731204,4.552956,4.661395,1.491493,6.720618,2.685506,1.541268
4.682645,4.751223,1.466527,6.667132,2.409641,1.566973,5.030435,1.646945,1.754513,5.139673,4.293899,1.731284,4.539667,4.634657,1.496393,6.650652,2.83125,1.548334
4.693303,4.734244,1.465201,6.579298,2.433056,1.565099,5.05243,1.643277,1.75596,5.145993,4.294723,1.731409,4.547239,4.617596,1.495314,6.578707,2.856052,1.547434
4.705842,4.708679,1.466143,6.417666,2.410359,1.548798,5.082747,1.645591,1.759055,5.155243,4.295433,1.731824,4.567901,4.605271,1.49248,6.363118,2.948592,1.532534
4.724781,4.698243,1.46676,6.339496,2.518673,1.527599,5.09833,1.63923,1.760168,5.156836,4.292059,1.73243,4.571481,4.602727,1.493069,6.321017,2.977847,1.523902
4.731397,4.688184,1.468591,6.249408,2.616853,1.508254,5.108141,1.634758,1.761059,5.155719,4.284516,1.733477,4.57424,4.593831,1.495121,6.22554,3.030203,1.501523
4.738248,4.678099,1.471007,6.119658,2.766028,1.480754,5.125064,1.626758,1.764644,5.157309,4.27785,1.734502,4.580341,4.58823,1.49612,6.117609,3.095616,1.477321
4.744605,4.654629,1.476587,5.862044,3.138157,1.438552,5.130564,1.613417,1.765011,5.160678,4.277504,1.735089,4.594251,4.579363,1.498129,5.844762,3.273867,1.440325
4.75196,4.648274,1.478025,5.733188,3.306722,1.423989,5.13117,1.611229,1.765293,5.158708,4.281703,1.735788,4.621962,4.579396,1.498543,5.663478,3.385131,1.417179
4.753749,4.641286,1.479961,5.574593,3.44475,1.398809,5.131714,1.610501,1.76606,5.144174,4.275523,1.737249,4.623353,4.580962,1.500858,5.619913,3.616965,1.435635
4.711898,4.626127,1.487925,5.416413,3.744342,1.418405,5.130549,1.61082,1.766349,5.146525,4.268934,1.738374,4.624665,4.578983,1.502038,5.43454,3.847932,1.44346
4.675184,4.595942,1.493635,5.412169,4.035929,1.443627,5.12978,1.6103,1.766469,5.149526,4.265504,1.739058,4.613173,4.562933,1.505665,5.221807,4.437139,1.488294
4.600641,4.501015,1.504922,4.855645,4.585497,1.476004,5.128445,1.609674,1.76678,5.149346,4.263299,1.739756,4.585022,4.519691,1.510619,5.136059,4.467648,1.495528
4.966499,4.527655,1.456229,4.823123,4.434796,1.463472,5.12708,1.609305,1.767163,5.148714,4.261374,1.740081,4.858994,4.363945,1.506705,5.124903,4.456357,1.495415
4.981818,4.43521,1.463868,4.817944,4.426267,1.465091,5.1248,1.608701,1.767582,5.148021,4.261502,1.740255,4.775179,4.409017,1.494697,5.110718,4.457122,1.499135
4.967764,4.420374,1.465859,4.808635,4.40272,1.468873,5.124821,1.60764,1.76789,5.144962,4.260839,1.740411,4.772866,4.415254,1.49391,5.286071,4.534754,1.536111
4.957149,4.400731,1.467121,4.799631,4.386703,1.471936,5.123715,1.606684,1.768132,5.142174,4.259989,1.740582,4.76427,4.312495,1.48367,5.284455,4.53415,1.535469
4.967265,4.32572,1.467774,4.796482,4.331883,1.475768,5.12304,1.606008,1.768074,5.136726,4.25776,1.740784,4.841997,4.302091,1.490971,4.943826,4.237597,1.489261
4.979483,4.2928,1.468753,4.795066,4.315991,1.477377,5.123818,1.606265,1.768191,5.131973,4.256108,1.740796,4.888431,4.294443,1.493629,4.924982,4.260236,1.496184
4.997234,4.277868,1.468241,4.790292,4.307651,1.478913,5.122718,1.606149,1.768069,5.127028,4.25353,1.740902,4.898711,4.291877,1.492138,4.919206,4.267276,1.498504
5.008401,4.27063,1.467892,4.790611,4.305657,1.479251,5.122863,1.605739,1.768056,5.123222,4.249806,1.741025,4.904005,4.289008,1.491477,4.908314,4.276404,1.499469
4.992692,4.275146,1.469638,4.79025,4.306914,1.479503,5.123389,1.604449,1.767814,5.119214,4.248497,1.741143,4.91593,4.29498,1.493389,4.906237,4.290352,1.500915
4.992949,4.282368,1.469989,4.783696,4.325562,1.480036,5.125618,1.605579,1.767779,5.114407,4.248503,1.741168,4.930715,4.325171,1.497625,4.889857,4.337499,1.504513
4.971063,4.343024,1.471677,4.503234,4.438047,1.456205,5.125949,1.607896,1.768057,5.105186,4.24828,1.741191,4.849061,4.406392,1.489819,4.89128,4.3791,1.5056
4.951821,4.422456,1.473488,4.742005,4.491771,1.485549,5.126842,1.608946,1.767993,5.100859,4.248549,1.74122,4.861294,4.466922,1.492136,4.879478,4.509214,1.513704
4.919579,4.598247,1.478515,4.712722,4.617946,1.488448,5.127766,1.61178,1.767969,5.0899,4.249394,1.741069,4.86505,4.540002,1.501249,4.88085,4.734275,1.530618
4.919029,4.657383,1.479224,4.712118,4.663624,1.489541,5.129268,1.615145,1.767788,5.082438,4.250023,1.740912,4.694938,4.718977,1.511859,4.945211,4.697371,1.497382
4.915136,4.706748,1.478634,4.72455,4.721786,1.487491,5.13022,1.620526,1.767871,5.081298,4.25304,1.740821,4.799695,4.718488,1.505086,4.928835,4.715183,1.493287
4.914067,4.744797,1.477627,4.729047,4.752784,1.486258,5.131056,1.623741,1.767833,5.079629,4.254183,1.740772,4.447093,4.82288,1.530952,4.924442,4.728141,1.491501
4.909949,4.766313,1.476951,4.735754,4.79112,1.483527,5.132512,1.629255,1.767944,5.07654,4.260706,1.740579,4.447604,4.82526,1.531828,4.930213,4.754345,1.488554
4.898776,4.790392,1.476472,4.734166,4.810656,1.481541,5.134998,1.633981,1.767868,5.072484,4.270361,1.740345,4.455563,4.835315,1.531247,4.930793,4.765376,1.48753
4.899685,4.799508,1.475865,4.730626,4.821286,1.480594,5.135351,1.63748,1.767563,5.07063,4.274236,1.740123,4.454321,4.834203,1.531247,4.923028,4.769419,1.487538
4.901091,4.800956,1.475584,4.729582,4.82451,1.480252,5.135789,1.639914,1.767568,5.069274,4.276403,1.739978,4.442739,4.844917,1.534145,4.919215,4.772669,1.487705
4.90132,4.80287,1.475189,4.725416,4.828043,1.480086,5.13779,1.645743,1.767414,5.067561,4.284965,1.739597,4.798878,4.801402,1.496765,4.91819,4.772114,1.489937
4.902924,4.809135,1.474626,4.723476,4.838974,1.479743,5.139976,1.646811,1.767345,5.065553,4.286201,1.739344,4.415881,4.860415,1.538049,4.918716,4.771403,1.490524
4.905271,4.871843,1.470533,4.728407,4.883371,1.476709,5.140668,1.648217,1.767375,5.063451,4.286955,1.739144,4.414906,4.86081,1.538156,4.952652,4.758187,1.494998
4.73645,4.985326,1.487493,4.725256,4.977834,1.472658,5.141762,1.650156,1.767332,5.065779,4.292679,1.738269,4.399296,4.90433,1.539121,4.956615,4.960689,1.496336
4.690059,5.068272,1.486428,4.746058,5.096675,1.468052,5.145427,1.651409,1.767525,5.066953,4.298153,1.737359,4.388863,4.915896,1.540436,4.923717,4.987531,1.497617
4.714151,5.161353,1.475868,4.736187,5.116638,1.469221,5.148198,1.652592,1.767851,5.070759,4.307154,1.736306,4.409927,5.023154,1.530713,4.929265,5.025136,1.49477
4.710284,5.083463,1.485688,4.737315,5.115301,1.46903,5.153178,1.655745,1.767792,5.074841,4.311724,1.735405,4.384794,4.978298,1.538538,4.926681,5.022972,1.496426
4.699811,5.045728,1.490402,4.734742,5.096786,1.468976,5.156098,1.657504,1.767294,5.082313,4.31482,1.73499,4.366753,4.95419,1.542372,4.919753,4.998719,1.494922
4.699727,5.019063,1.491071,4.734796,5.079324,1.468634,5.160435,1.65965,1.76675,5.085351,4.317208,1.734591,4.362434,4.945713,1.543102,4.919822,4.987374,1.493256
4.701903,5.009626,1.490494,4.736205,5.062581,1.468015,5.166402,1.661925,1.766077,5.087296,4.318143,1.734319,4.363092,4.945982,1.54264,4.914335,4.97189,1.488529
4.704253,5.002657,1.490003,4.736167,5.05258,1.46773,5.171966,1.664425,1.765566,5.092784,4.321531,1.733817,4.363448,4.947539,1.542017,4.9038,4.95816,1.488358
4.727505,5.029521,1.482621,4.736512,5.04917,1.467631,5.179044,1.666628,1.764872,5.099858,4.326096,1.733352,4.382615,4.97829,1.533708,4.907645,4.956722,1.487924
4.71699,5.001257,1.487518,4.738018,5.046402,1.46777,5.18945,1.667528,1.764302,5.109331,4.327626,1.733121,4.371721,4.950864,1.538534,4.875969,4.976298,1.482802
4.723326,5.000741,1.486971,4.740262,5.044384,1.468083,5.200069,1.66854,1.763767,5.114176,4.329008,1.732937,4.377859,4.950128,1.537923,4.862037,4.985581,1.480599
4.863718,5.020987,1.466695,4.743075,5.041245,1.468253,5.209252,1.669254,1.76341,5.116488,4.328985,1.732781,4.658249,4.941675,1.513488,4.884973,4.973205,1.483022
4.748885,4.999559,1.485441,4.74623,5.040142,1.468507,5.21889,1.671978,1.763108,5.121508,4.32973,1.732494,4.410667,4.940583,1.537954,4.908624,4.96473,1.485761
4.882186,5.02496,1.46503,4.763848,5.037572,1.468391,5.23285,1.674044,1.762257,5.130823,4.332365,1.732305,4.667511,4.961647,1.510623,4.91154,4.965728,1.485265
4.889166,5.026698,1.46572,4.769105,5.035991,1.468825,5.241503,1.674231,1.761308,5.1384,4.33167,1.732132,4.671421,4.961607,1.510627,4.927923,4.954618,1.488713
4.895752,5.030089,1.465201,4.771115,5.036691,1.46882,5.251808,1.674464,1.760932,5.146855,4.332181,1.731779,4.677494,4.966746,1.51011,4.938926,4.95506,1.488518
4.895805,5.028902,1.465775,4.78216,5.037067,1.468892,5.258921,1.673121,1.760134,5.156398,4.329847,1.731762,4.677952,4.964884,1.510726,5.084291,4.895252,1.516809
4.895754,5.028631,1.466759,4.795559,5.034447,1.469233,5.267873,1.671034,1.75971,5.169121,4.327383,1.731722,4.675987,4.963663,1.511284,5.073544,4.901248,1.512875
4.898018,5.02939,1.467696,4.811337,5.030284,1.469639,5.273193,1.669209,1.759641,5.172709,4.325439,1.731665,4.67772,4.961688,1.511954,5.030122,4.918794,1.499864
4.90298,5.027812,1.468471,4.823079,5.02852,1.470111,5.280774,1.66633,1.759756,5.18056,4.321553,1.731591,4.682139,4.959181,1.512565,5.030681,4.920753,1.498501
4.908961,5.025896,1.470038,4.832004,5.028081,1.47079,5.288958,1.663098,1.759833,5.182406,4.315847,1.731563,4.686618,4.956953,1.513811,5.033168,4.928959,1.497271
4.923067,5.025,1.472253,4.836274,5.027624,1.471553,5.293965,1.658097,1.759825,5.186932,4.311472,1.731661,4.693569,4.956242,1.514539,5.037683,4.933554,1.497258
4.898362,5.039299,1.471712,4.846023,5.029661,1.472398,5.303101,1.652502,1.760635,5.192145,4.30803,1.731725,4.689661,4.95331,1.516946,5.039974,4.934238,1.497461
4.873997,5.041154,1.475338,4.848601,5.029314,1.473632,5.307427,1.650272,1.760895,5.194926,4.307214,1.731809,4.659203,4.961412,1.519886,5.024143,4.943624,1.494934
4.864406,5.057165,1.474581,4.857115,5.028011,1.474444,5.309677,1.649483,1.761052,5.196112,4.305725,1.731957,4.663136,4.960908,1.520337,5.02009,4.945468,1.49569
4.85194,5.054399,1.476686,4.860083,5.02805,1.474803,5.30952,1.649379,1.761134,5.19812,4.304888,1.732081,4.644957,4.9655,1.522019,5.016132,4.948347,1.495367
5.03479,5.036334,1.474292,4.865028,5.026669,1.475245,5.309282,1.649915,1.761343,5.198598,4.302545,1.732414,4.745616,4.954926,1.51839,5.015265,4.947457,1.495297
5.064969,5.021831,1.475484,4.86362,5.024376,1.47564,5.308565,1.651009,1.761355,5.198465,4.302706,1.732538,4.737819,4.949516,1.519568,5.010846,4.947679,1.494687
4.898466,5.072495,1.470706,4.864616,5.021809,1.475865,5.306555,1.651587,1.76129,5.198915,4.303003,1.732645,4.734748,4.948974,1.51973,5.013089,4.942032,1.493829
4.932219,5.065933,1.471248,4.865451,5.018354,1.476477,5.303338,1.65271,1.761276,5.198553,4.303644,1.732833,4.752434,4.94476,1.518214,5.013627,4.93901,1.493262
4.973913,5.046787,1.479661,4.866527,5.014732,1.477125,5.29978,1.653886,1.761361,5.199218,4.305034,1.733045,4.61479,4.994351,1.52667,5.001212,4.94321,1.491478
5.01325,5.047856,1.474861,4.867209,5.012308,1.477469,5.296186,1.654148,1.761584,5.19796,4.30509,1.733278,4.658938,4.980556,1.52256,5.007029,4.93462,1.492503
5.022003,5.044357,1.47308,4.864243,5.009567,1.477558,5.286216,1.652784,1.762061,5.196671,4.306595,1.733757,4.667596,4.979203,1.520861,5.005126,4.931793,1.492365
4.994594,5.033232,1.475359,4.856682,5.003544,1.47791,5.268955,1.65078,1.763532,5.193509,4.308586,1.734139,4.675132,4.974233,1.519862,5.003768,4.92761,1.492458
4.974216,5.02424,1.476338,4.849054,5.000081,1.478184,5.259265,1.649976,1.764026,5.189662,4.309744,1.73448,4.688225,4.964584,1.517588,4.999228,4.925905,1.492517
4.966787,5.022187,1.476056,4.848842,4.999503,1.477777,5.249863,1.649616,1.764763,5.183078,4.309567,1.734742,4.693606,4.967979,1.51621,4.997866,4.923332,1.492562
4.974304,5.016799,1.475479,4.848703,4.99983,1.477491,5.239861,1.652299,1.764859,5.174237,4.309326,1.734948,4.694589,4.968379,1.515253,4.994023,4.92141,1.492368
4.969086,5.016196,1.475225,4.848371,4.999839,1.477158,5.231096,1.651942,1.765313,5.170185,4.308493,1.735177,4.694091,4.968229,1.514753,4.992826,4.920421,1.49218
4.967602,5.017164,1.474784,4.848629,4.999662,1.476596,5.221795,1.652071,1.766025,5.165475,4.307522,1.735328,4.694245,4.96779,1.513894,4.992325,4.920073,1.491894
4.967413,5.016787,1.474605,4.845029,4.998376,1.476133,5.213175,1.650093,1.767046,5.161978,4.306512,1.735428,4.693485,4.966465,1.513708,4.991964,4.920357,1.491487
4.949576,5.013419,1.474056,4.840232,4.996459,1.475462,5.204335,1.648593,1.767658,5.1587,4.306158,1.735407,4.692053,4.965092,1.512872,4.98243,4.921153,1.491139
4.94247,5.021129,1.471577,4.839927,4.99683,1.474815,5.179086,1.643909,1.76935,5.151527,4.30424,1.735186,4.682255,4.965116,1.510986,4.985198,4.922875,1.490605
4.942941,5.030069,1.469402,4.843576,4.996418,1.474028,5.166819,1.642106,1.770123,5.146714,4.305556,1.734822,4.678134,4.963392,1.51061,4.991133,4.923964,1.490338
4.887029,5.022526,1.461518,4.889222,4.989613,1.471472,5.15654,1.639,1.770696,5.137306,4.302262,1.734321,4.669953,4.966277,1.507076,5.012404,4.924564,1.489079
4.885544,5.018777,1.460276,4.894282,4.987894,1.471046,5.150897,1.638007,1.77078,5.133459,4.301322,1.734004,4.671915,4.9667,1.506679,5.015239,4.923855,1.489316
4.721084,4.990695,1.486524,4.934953,4.965384,1.468114,5.14664,1.63707,1.77067,5.125854,4.297233,1.733479,4.404891,4.953187,1.545063,5.060817,4.90831,1.487991
5.05388,4.952488,1.459376,4.945279,4.950228,1.465621,5.143574,1.638374,1.769606,5.127463,4.299071,1.732753,4.415775,4.938954,1.544505,5.312369,4.843931,1.499099
5.065739,4.937961,1.459183,4.895631,4.908459,1.467498,5.143998,1.639453,1.76888,5.126612,4.300385,1.7323,4.955906,4.797553,1.49242,5.29411,4.834813,1.499223
5.076038,4.928624,1.458429,4.87695,4.891098,1.469285,5.146527,1.640387,1.76788,5.125924,4.299561,1.732042,4.956771,4.795532,1.492464,5.307845,4.827173,1.499499
5.201941,4.949166,1.457466,4.883411,4.882457,1.466424,5.148523,1.642316,1.766897,5.126853,4.299584,1.731588,4.956823,4.794819,1.492546,5.311813,4.826307,1.4984
5.216953,4.951746,1.457119,4.888244,4.877032,1.466994,5.15043,1.643473,1.765423,5.12856,4.299464,1.731059,4.971113,4.787503,1.494521,5.314149,4.828161,1.496789
5.23051,4.955739,1.456835,4.891925,4.87655,1.466934,5.154901,1.643898,1.764406,5.130918,4.299445,1.730386,4.968797,4.788377,1.494108,5.312487,4.829919,1.494686
5.205856,4.949844,1.45592,4.892325,4.878897,1.46623,5.159165,1.643544,1.763458,5.133511,4.298016,1.729607,4.869698,4.827245,1.480208,5.325576,4.838201,1.494995
5.220419,4.961824,1.455603,4.893462,4.879412,1.465667,5.172225,1.644136,1.76164,5.141339,4.302719,1.728265,4.860558,4.835359,1.479888,5.201342,4.900232,1.481705
5.225174,4.966274,1.455538,5.034565,4.923525,1.46196,5.176868,1.642848,1.760531,5.146395,4.305263,1.727034,4.856688,4.838378,1.479944,5.190993,4.911653,1.479714
5.233721,4.972151,1.455869,5.051926,4.931469,1.460643,5.184408,1.640725,1.760541,5.151452,4.306187,1.725989,4.857607,4.838267,1.479694,5.187048,4.9218,1.47796
5.234943,4.973295,1.455835,5.061672,4.93841,1.459325,5.195824,1.638697,1.7602,5.161364,4.309977,1.724733,4.764343,4.892461,1.495612,5.178026,4.930837,1.475982
5.252405,4.982212,1.453779,5.071554,4.944173,1.458148,5.214715,1.639468,1.759916,5.17453,4.318478,1.722542,4.784181,4.895624,1.490368,5.235979,4.921968,1.477254
5.292522,5.006866,1.451771,5.095642,4.946527,1.457696,5.218947,1.64045,1.759696,5.18756,4.322894,1.721037,4.791788,4.893909,1.489252,5.235467,4.922027,1.476946
5.295891,5.003728,1.451824,5.104418,4.946671,1.457683,5.22541,1.642087,1.759061,5.200696,4.325457,1.719869,4.824826,4.918562,1.49,5.22015,4.926477,1.474874
5.53182,4.931876,1.443237,5.118382,4.944486,1.457079,5.229176,1.641558,1.758787,5.208747,4.328039,1.718969,5.136519,4.905838,1.477873,5.263149,4.919209,1.475496
5.324125,4.965389,1.453792,5.11776,4.944076,1.456742,5.237259,1.641795,1.75818,5.211638,4.32779,1.718551,4.704635,4.999854,1.51176,5.257589,4.918807,1.474913
5.309798,4.967689,1.451868,5.12238,4.941894,1.456297,5.247397,1.643851,1.757654,5.215878,4.327276,1.718035,4.740211,4.971632,1.504625,5.257794,4.918239,1.47493
4.929328,4.8299,1.463628,5.125135,4.941284,1.45614,5.264456,1.644449,1.757103,5.226755,4.327174,1.717291,4.735958,4.975601,1.505351,5.292658,4.905654,1.47569
4.733497,4.936966,1.497475,5.118956,4.93878,1.455375,5.272729,1.644272,1.75701,5.230703,4.325638,1.717052,4.53925,5.087414,1.538352,5.287201,4.904311,1.474998
4.945409,4.843444,1.46287,5.09439,4.923336,1.454946,5.280329,1.643936,1.756976,5.240292,4.323281,1.716711,4.751175,4.993882,1.503744,5.315174,4.891847,1.4765
4.716977,4.951661,1.503699,5.096129,4.923492,1.454945,5.289673,1.644377,1.756883,5.242374,4.322923,1.716562,4.522756,5.102089,1.54457,5.321909,4.890088,1.476321
4.706289,4.967293,1.498067,5.115569,4.926726,1.456379,5.304547,1.645367,1.756273,5.250554,4.323929,1.71629,4.512078,5.117712,1.538936,5.30691,4.890364,1.475828
5.09969,4.724044,1.431048,5.121537,4.928679,1.457152,5.308374,1.645638,1.755872,5.253368,4.3242,1.716276,4.905475,4.874468,1.471918,5.254522,4.909839,1.471211
5.36277,4.998147,1.456012,5.127594,4.930296,1.457883,5.311871,1.646213,1.755722,5.255022,4.323431,1.716305,4.913595,4.936565,1.48492,5.256602,4.910428,1.471466
